"id","date","longitude","latitude","common_name","scientific_name","count","note","lifer","year_tick"
"5a879f69-c9e1-4f9f-8853-f3fc39d43713",2023-07-30 13:50:42.073 +0100,-1.4786611,54.9017082,Mallard,Anas platyrhynchos,1,"",false,false
"794d1554-703d-4c4a-aa53-20bb0ea41b34",2023-07-30 13:50:58.209 +0100,-1.478852,54.9018127,Eurasian Bullfinch,Pyrrhula pyrrhula,1,"",false,false
f70939bb-4a6b-49c7-91e3-f6b246bec9ce,2023-07-30 13:51:03.640 +0100,-1.4790191,54.9017938,European Goldfinch,Carduelis carduelis,1,"",false,false
"86f19da6-5813-4d9d-8387-d72c6a4481d3",2023-07-30 13:51:19.986 +0100,-1.4792172,54.9016511,Western Jackdaw,Coloeus monedula,1,"",false,false
"720151b7-711a-416e-821e-c21f1112914c",2023-07-30 13:51:23.227 +0100,-1.4792172,54.9016511,Eurasian Wren,Troglodytes troglodytes,1,"",false,false
"8d71fb0c-dc8f-4d29-9e6d-c1dd1f692f27",2023-07-30 15:00:35.776 +0100,-1.498565,54.8304335,Carrion Crow,Corvus corone,1,"",false,false
"4868d71c-3067-46d6-9d1d-cbf407d483c9",2023-07-30 15:00:42.284 +0100,-1.498565,54.8304335,Northern Lapwing,Vanellus vanellus,1,"",false,false
"28c4bfdb-5f08-4ab1-b9b7-2f60b9885da1",2023-07-30 15:00:47.120 +0100,-1.4985202,54.8304995,Black-headed Gull,Chroicocephalus ridibundus,1,"",false,false
"99a1555f-66e8-4e23-80b5-3a7db984f1bf",2023-07-30 15:00:51.331 +0100,-1.4985202,54.8304995,Eurasian Coot,Fulica atra,1,"",false,false
"8e7ed7c0-e6c4-448b-831f-a50149e7d1ef",2023-07-30 15:00:54.980 +0100,-1.4985202,54.8304995,European Herring Gull,Larus argentatus,1,"",false,false
f1449405-a8ea-4947-9b34-13c3b14217ee,2023-07-30 15:01:12.508 +0100,-1.4985202,54.8304995,Mallard,Anas platyrhynchos,1,"",false,false
"69836bf1-4aa4-427f-a981-e5f0a17b3ebb",2023-07-30 15:02:41.703 +0100,-1.5257112,54.8348539,Greylag Goose,Anser anser,1,"",false,false
"96ffa1a1-8d3d-4184-b5e7-0488b9f28ba3",2023-07-30 15:10:47.149 +0100,-1.4977169,54.8305669,Mute Swan,Cygnus olor,1,"",false,false
"871c0d57-7771-4eeb-bdaf-923f6bc3c74c",2023-07-30 15:11:01.533 +0100,-1.4981322,54.8284978,Grey Heron,Ardea cinerea,1,"",false,false
bcb6b45b-a3cd-44cc-97d8-4345735efaeb,2023-07-30 15:19:05.794 +0100,-1.4983434,54.8273671,Little Grebe,Tachybaptus ruficollis,1,"",false,false
f31ac4a8-8b78-44e6-8b41-279a01de7b98,2023-07-30 15:19:15.459 +0100,-1.4983434,54.8273671,Common Moorhen,Gallinula chloropus,1,"",false,false
c2b31346-501c-42ba-9bbf-519e683afee1,2023-07-30 15:25:55.229 +0100,-1.4986359,54.8260017,Common Blackbird,Turdus merula,1,"",false,false
"3ac6abdc-1672-4961-a523-462a14849d48",2023-07-30 15:26:41.105 +0100,-1.498793,54.8258321,Eurasian Coot,Fulica atra,3,"",false,false
"268b9494-cb2b-4eda-904d-3f841be8f9ed",2023-07-30 15:27:48.216 +0100,-1.4986096,54.8256538,Mute Swan,Cygnus olor,2,"",false,false
"457ac483-bf3a-42dd-854c-e2e8e01276de",2023-07-30 16:31:51.063 +0100,-1.6164173,55.0453239,Eurasian Magpie,Pica pica,1,"",false,false
"148eaf6b-1429-4e1e-b4a9-62a65db1b38d",2023-07-30 16:33:32.314 +0100,-1.6149901,55.0453961,Eurasian Wren,Troglodytes troglodytes,1,"",false,false
"4d088b6a-4d06-4a53-83a2-0b717ecab21f",2023-07-30 16:37:08.923 +0100,-1.6149637,55.0454133,Barn Swallow,Hirundo rustica,1,"",false,false
a4c6a016-af26-401a-92c9-c087b5c066f7,2023-07-30 16:39:29.278 +0100,-1.6090674,55.0455143,Eurasian Blue Tit,Cyanistes caeruleus,1,"",false,false
"8f5cad7f-1866-4ad2-bde7-d357b2ad1a52",2023-07-30 16:43:21.461 +0100,-1.6090405,55.0454422,Great Tit,Parus major,1,"",false,false
e1b85cfd-88e2-4e71-b219-59788f95c167,2023-07-30 16:43:22.611 +0100,-1.6090405,55.0454422,Coal Tit,Periparus ater,1,"",false,false
"2d562763-492d-43ae-b410-ce3d58d3c420",2023-07-30 16:43:45.313 +0100,-1.6090405,55.0454422,Common Chaffinch,Fringilla coelebs,1,"",false,false
"26cce609-b672-4802-9867-2e9e76d05434",2023-07-30 16:43:51.029 +0100,-1.6090405,55.0454422,Common Chaffinch,Fringilla coelebs,1,"",false,false
"1af9d7c2-7611-48a1-8ef1-124819bb3fb4",2023-07-30 16:46:43.342 +0100,-1.6090971,55.0454588,Great Tit,Parus major,1,"",false,false
"82195562-0069-4aa8-a75f-6de1e3300009",2023-07-30 16:47:44.631 +0100,-1.6090971,55.0454588,Coal Tit,Periparus ater,1,"",false,false
"213dc20a-ce9a-4f94-a12a-56b7ab2db25e",2023-07-30 16:48:14.686 +0100,-1.6090971,55.0454588,Great Tit,Parus major,3,"",false,false
"6e7ad584-2a38-4f01-bce8-2dcff140b917",2023-07-30 16:49:00.286 +0100,-1.6090971,55.0454588,House Sparrow,Passer domesticus,1,"",false,false
"29dc29d5-f1a8-4f57-9bf9-ad810f0ab33c",2023-07-30 16:49:26.582 +0100,-1.6090971,55.0454588,European Robin,Erithacus rubecula,1,"",false,false
f4dbb712-c5a9-47e7-8281-7bc0b111c2ae,2023-07-30 16:51:47.676 +0100,-1.6092211,55.0455141,Carrion Crow,Corvus corone,1,"",false,false
"1f62fd47-b144-424f-ba84-59de03394edb",2023-08-03 17:51:15.742 +0100,-0.668071,51.8971197,Red Kite,Milvus milvus,1,,false,false
d15f1013-88c5-4fc8-bbfc-4c5a1cd714cb,2023-08-06 13:45:27.087 +0100,-0.0435972,51.5071054,Lesser Black-backed Gull,Larus fuscus,1,"",true,true
c40a7d2d-1a34-4198-9d9f-8350649cfadd,2023-08-06 13:47:04.593 +0100,-0.0450896,51.506485,Common House Martin,Delichon urbicum,1,"",false,false
"8cebe17f-d42a-4cb7-97bd-39d156552207",2023-08-06 13:47:19.948 +0100,-0.0451319,51.5062639,Common House Martin,Delichon urbicum,1,"",false,false
"37d3ff73-74b1-4f5b-b6e1-97e38a0c4bbb",2023-08-06 13:53:41.472 +0100,-0.0471507,51.5033312,Eurasian Coot,Fulica atra,4,"",false,false
"150a784c-4723-4405-a83b-21bbad07e553",2023-08-06 13:54:17.370 +0100,-0.0471256,51.5033299,Tufted Duck,Aythya fuligula,2,"",false,false
ab5510cc-ca3e-4f6f-aae7-b61b0f22809f,2023-08-06 13:55:53.319 +0100,-0.0463839,51.5034138,Rock Dove,Columba livia,1,"",false,false
"90bc4030-b6ff-4bae-b7d5-eca1622e02a0",2023-08-06 13:56:03.491 +0100,-0.0462347,51.5033612,Black-headed Gull,Chroicocephalus ridibundus,1,"",false,false
"1a1329ab-fda2-404c-8194-f0ea842d9da1",2023-08-06 13:56:12.247 +0100,-0.0461095,51.5033072,Eurasian Coot,Fulica atra,1,"",false,false
c23e2ffe-5a88-4911-b228-9ebd4f1c5a3b,2023-08-06 13:57:00.357 +0100,-0.0455218,51.5029354,Eurasian Coot,Fulica atra,2,"",false,false
"03d805f5-c376-4598-82c6-e4b6b69fb9b0",2023-08-06 13:57:08.588 +0100,-0.0453941,51.502884,Eurasian Coot,Fulica atra,1,"",false,false
c83bf9b2-0c94-45ab-8d7f-dc8718ca104b,2023-08-06 13:57:47.516 +0100,-0.0457741,51.5028034,Black-headed Gull,Chroicocephalus ridibundus,1,"",false,false
b2dbdf94-46a8-4f91-8443-29fcba024aac,2023-08-06 13:58:06.539 +0100,-0.0459408,51.5026272,Common Gull,Larus canus,1,"",false,false
dc5eb9d8-e3f5-4533-86c3-c32d87c81197,2023-08-06 14:00:08.937 +0100,-0.0461157,51.5024674,Great Cormorant,Phalacrocorax carbo,1,"",false,false
c1191152-3f5b-4535-9048-e92e26f39418,2023-08-06 14:00:43.930 +0100,-0.0461645,51.502425,Mute Swan,Cygnus olor,4,"",false,false
"83c15511-82d1-412c-9fb5-3da1f5aab3e6",2023-08-06 14:00:49.273 +0100,-0.0462773,51.5023631,Mute Swan,Cygnus olor,2,"",false,false
"9e18e0d1-a5b7-4011-a31d-06ea03be5a80",2023-08-06 14:01:40.544 +0100,-0.0463344,51.502282,Common Moorhen,Gallinula chloropus,1,"",false,false
ca7dab1c-a558-4ebc-912b-dbb245e53cf6,2023-08-06 14:01:49.365 +0100,-0.0464376,51.5022166,Mute Swan,Cygnus olor,1,"",false,false
ecbf2186-3a97-49fc-88fd-02012c30c9b6,2023-08-06 14:02:10.521 +0100,-0.0464216,51.5021672,Eurasian Coot,Fulica atra,1,"",false,false
b0b7eac3-7f38-436d-a7a8-812e839132bc,2023-08-06 14:03:54.566 +0100,-0.0470525,51.502637,Egyptian Goose,Alopochen aegyptiaca,1,"",false,false
"1726f4b5-bc3d-41fe-9951-d22271a7e4c9",2023-08-06 14:05:25.814 +0100,-0.0472533,51.5029962,Tufted Duck,Aythya fuligula,3,"",false,false
d58e3228-f56f-48cd-af64-59bd66778c10,2023-08-06 14:06:03.275 +0100,-0.0473822,51.5031372,Common Wood Pigeon,Columba palumbus,1,"",false,false
e0584f66-575a-4661-802d-eecf39c73774,2023-08-06 14:07:26.167 +0100,-0.0477477,51.5037385,Carrion Crow,Corvus corone,1,"",false,false
"7810e796-bd51-4548-9c27-f9761634db3a",2023-08-06 14:10:05.149 +0100,-0.0499657,51.5033723,European Herring Gull,Larus argentatus,2,"",false,false
"98a6bb7d-dc9f-4e07-86c6-9ca6207f7bf2",2023-08-06 14:11:32.487 +0100,-0.0509675,51.5027767,Black-headed Gull,Chroicocephalus ridibundus,2,"",false,false
"8c8c180a-753f-42af-beba-d3adb9e45d89",2023-08-06 14:11:37.800 +0100,-0.0510653,51.5027366,Black-headed Gull,Chroicocephalus ridibundus,1,"",false,false
"623aaa13-f96d-48ea-b371-4c66d5a9b2cc",2023-08-06 14:12:33.578 +0100,-0.0516401,51.5025459,House Sparrow,Passer domesticus,1,"",false,false
"1997d687-6c17-42fb-b4ea-063a6dd9ec27",2023-08-06 14:13:03.362 +0100,-0.0518328,51.5023037,House Sparrow,Passer domesticus,6,"",false,false
b97fa82e-143f-4a02-8f1b-5f734610b0a6,2023-08-06 14:15:23.901 +0100,-0.0526541,51.5014228,Common House Martin,Delichon urbicum,2,"",false,false
"0ecdbbc1-b046-4393-8e17-4a7865417a4f",2023-08-06 14:15:29.963 +0100,-0.0528124,51.5014188,Eurasian Magpie,Pica pica,1,"",false,false
c0839afe-3de4-44d4-adea-78741c63180e,2023-08-06 14:15:44.211 +0100,-0.0527505,51.5013845,House Sparrow,Passer domesticus,1,"",false,false
ef1c8686-08e4-4540-8833-1a3e3ea0146c,2023-08-06 14:35:59.056 +0100,-0.0633655,51.5004669,Rock Dove,Columba livia,4,"",false,false
"3432c605-a4fc-4f01-9581-2adbd5d3c0cd",2023-08-06 14:37:56.197 +0100,-0.0642804,51.5007424,Black-headed Gull,Chroicocephalus ridibundus,2,"",false,false
ba393b8f-288d-4664-bf51-ea1e99e3bde9,2023-08-06 15:15:23.910 +0100,-0.0707115,51.5065531,Common House Martin,Delichon urbicum,1,"",false,false
"3425c46d-6356-41ff-99d0-d939772e6f18",2023-08-06 15:19:47.403 +0100,-0.0684924,51.5069966,Tufted Duck,Aythya fuligula,1,"",false,false
"677d5605-ca63-43b2-a264-3ff920890df8",2023-08-06 15:39:47.175 +0100,-0.0836325,51.5085555,European Goldfinch,Carduelis carduelis,2,"",false,false
"4166b4b2-6bd2-4d70-b24e-3aaf5770d849",2023-08-06 16:04:16.490 +0100,-0.0984845,51.5095274,European Herring Gull,Larus argentatus,1,"",false,false
"21d70e19-a8e3-4737-80fb-f293e2a75bb4",2023-08-06 17:23:25.046 +0100,-0.1319073,51.5034641,Eurasian Coot,Fulica atra,3,"",false,false
"1f9e3932-bee1-49ab-a1a1-a52094c72350",2023-08-06 17:23:32.585 +0100,-0.1319073,51.5034641,Mallard,Anas platyrhynchos,1,"",false,false
b1795d53-13d7-45f5-b8eb-bec5eda15e78,2023-08-06 17:24:44.383 +0100,-0.1318624,51.5035025,Greylag Goose,Anser anser,1,"",false,false
"6fb604ee-6a48-40cc-b139-4694c5ce1541",2023-08-06 17:24:54.145 +0100,-0.1318624,51.5035025,Greylag Goose,Anser anser,4,"",false,false
"3605ed46-7abf-4392-bf13-c040f833c4dd",2023-08-06 17:26:03.863 +0100,-0.1319903,51.503406,Common Pochard,Aythya ferina,1,"",false,false
"191c65ac-c7ea-4ec6-a4de-b6ddc120a22c",2023-08-06 17:27:49.061 +0100,-0.1323977,51.5032759,Gadwall,Mareca strepera,1,"",false,false
"6e350e32-22c9-47b7-b5fa-9c8c9a916ece",2023-08-06 17:33:57.694 +0100,-0.1323552,51.503273,Great Cormorant,Phalacrocorax carbo,2,"",false,false
c1f16f99-60e5-4424-a69c-aea15d198008,2023-08-06 17:36:45.662 +0100,-0.1327628,51.5031712,Eurasian Coot,Fulica atra,12,"",false,false
"21555ca2-af4c-48b7-9aa2-08d8620382a6",2023-08-06 17:38:14.130 +0100,-0.1336416,51.5031139,Egyptian Goose,Alopochen aegyptiaca,4,"",false,false
"46d4e3a7-b07f-450a-bbb3-ef314a742b7c",2023-08-06 17:39:46.299 +0100,-0.1342253,51.5030795,Common Moorhen,Gallinula chloropus,1,"",false,false
"408c6bc4-fbdd-41c7-8f03-f5bd5ea7c8d3",2023-08-06 17:40:36.363 +0100,-0.1346855,51.5028778,Egyptian Goose,Alopochen aegyptiaca,4,"",false,false
a5c8e293-1be7-43bb-881c-37960b2117bd,2023-08-06 17:41:19.786 +0100,-0.1350749,51.50273,Rose-ringed Parakeet,Psittacula krameri,1,"",false,false
"8d099e59-24fc-47b0-8ad6-4536e521e5e9",2023-08-06 17:44:45.772 +0100,-0.1357246,51.5019418,Common Shelduck,Tadorna tadorna,1,"",false,false
b08d1cd9-44c1-47af-830b-fc961de4261c,2023-08-06 17:48:42.484 +0100,-0.1352406,51.5024569,Grey Heron,Ardea cinerea,1,"",false,false
"736d293d-298a-4059-a844-db88cc2411f7",2023-08-06 17:52:43.742 +0100,-0.1367199,51.5022976,Little Grebe,Tachybaptus ruficollis,1,"",false,false
b7e69347-251e-4332-9ae5-283d1a2f20a4,2023-08-06 17:54:56.756 +0100,-0.1367465,51.5022867,Eurasian Wigeon,Mareca penelope,1,"",false,false
c02aaef6-a560-4955-90c1-f18471180a18,2023-08-06 17:59:46.631 +0100,-0.1368152,51.5022552,Red-crested Pochard,Netta rufina,1,"",true,true
"63ef3d8a-d856-4490-a7a3-70c01959f187",2023-08-06 18:20:39.412 +0100,-0.1509958,51.5025149,Eurasian Magpie,Pica pica,1,"",false,false
"81126db6-03f8-43f1-a754-467a2ab93aa4",2023-08-06 18:28:52.930 +0100,-0.1570017,51.5046053,Rose-ringed Parakeet,Psittacula krameri,2,"",false,false
de87a23f-c8ce-45c9-ad0b-3640d05ec577,2023-08-06 18:37:50.709 +0100,-0.1600047,51.5052058,Greylag Goose,Anser anser,4,"",false,false
"67a26c8b-45fa-4ebe-8fa2-1d842f98212c",2023-08-06 18:41:23.374 +0100,-0.160823,51.505385,Canada Goose,Branta canadensis,2,"",false,false
"1dbf7e9a-2b00-4b09-9b63-852c176cfc35",2023-08-06 18:46:50.275 +0100,-0.1648542,51.5058709,Grey Heron,Ardea cinerea,1,"",false,false
"6125d93a-6433-44c8-b33f-aaa19f78242a",2023-08-06 18:48:49.172 +0100,-0.1654311,51.5059096,Great Crested Grebe,Podiceps cristatus,1,"",false,false
"3c6b6d4e-2459-48c4-b998-035b8fa5e9a7",2023-08-06 18:48:56.286 +0100,-0.1654311,51.5059096,Grey Heron,Ardea cinerea,1,"",false,false
"7206abf3-e1d7-4168-9a82-57c74c3f3a06",2023-08-06 18:53:11.077 +0100,-0.1664291,51.5058894,Canada Goose,Branta canadensis,14,"",false,false
c6fff3b7-24f0-4182-889a-9b3df1a732ee,2023-08-06 18:53:39.550 +0100,-0.1666518,51.5059207,Greylag Goose,Anser anser,2,"",false,false
"81d94558-7d63-4fb5-b44c-917ff7c3a17a",2023-08-06 19:01:56.816 +0100,-0.1713024,51.506326,Great Crested Grebe,Podiceps cristatus,1,"",false,false
"805c4857-0ef5-4f5f-9287-a4c8d2769c0e",2023-08-06 19:02:47.350 +0100,-0.1714433,51.5063102,Common Pochard,Aythya ferina,2,"",false,false
"44940037-5283-4044-9fcf-ad6c84855d38",2023-08-06 19:11:51.840 +0100,-0.1754126,51.5104337,Eurasian Coot,Fulica atra,9,"",false,false
"15113ff2-6312-430b-9954-219df23668a7",2023-08-06 19:15:29.630 +0100,-0.1758404,51.510623,Eurasian Coot,Fulica atra,1,"",false,false
e2051d66-efdb-440b-ace8-f9dfda36728d,2023-08-06 19:15:36.035 +0100,-0.1758165,51.5107071,Common Moorhen,Gallinula chloropus,1,"",false,false
"65820da1-23f4-450f-8856-fdbe6a7ca8ee",2023-08-06 19:23:10.737 +0100,-0.1798083,51.5089831,Carrion Crow,Corvus corone,1,"",false,false
"1f386b0e-8511-45cc-9190-d2f694ead226",2023-08-06 19:23:17.967 +0100,-0.1799946,51.5088294,Rose-ringed Parakeet,Psittacula krameri,2,"",false,false
d77144f2-0a98-486d-9bbf-f76cbb0924f7,2023-08-06 19:32:18.392 +0100,-0.1849389,51.5069143,Common Wood Pigeon,Columba palumbus,1,"",false,false
"7ca5e0d6-aca5-40d7-bb9c-218a50bc5365",2023-08-06 19:33:23.768 +0100,-0.1859463,51.5074232,Common Wood Pigeon,Columba palumbus,2,"",false,false
"5101a308-d4b1-4c02-be6b-16304c11732a",2023-08-06 19:34:16.520 +0100,-0.1866385,51.5079284,Carrion Crow,Corvus corone,1,"",false,false
ee6cf9b0-117d-4fbd-9569-4db85b0fadc6,2023-08-06 19:35:11.251 +0100,-0.187052,51.5085488,Carrion Crow,Corvus corone,1,"",false,false
"4b81e370-0697-4333-84bf-362f7455dc89",2023-08-06 19:36:00.320 +0100,-0.1872947,51.5091075,Rose-ringed Parakeet,Psittacula krameri,17,"",false,false
eb455d8e-ab2d-4369-8f60-2b2a9e9665f9,2023-08-06 19:36:05.345 +0100,-0.1873753,51.5091772,Rose-ringed Parakeet,Psittacula krameri,15,"",false,false
dcfc3a7a-ade7-45b0-b0e2-09861863c631,2023-08-06 19:36:12.676 +0100,-0.1873709,51.5092258,Rose-ringed Parakeet,Psittacula krameri,1,"",false,false
"74d87360-f909-44b8-b326-190f5d5e9c9b",2023-08-06 19:36:25.965 +0100,-0.1874362,51.5093724,Carrion Crow,Corvus corone,1,"",false,false
"4e46227f-20be-4c8d-95e8-90e3430c6794",2023-08-06 19:36:36.122 +0100,-0.1875081,51.5095082,Carrion Crow,Corvus corone,4,"",false,false
"9c8ec2d7-be79-46b2-a12a-a1ba472b6ec0",2023-08-06 19:37:17.518 +0100,-0.1877508,51.509986,Rock Dove,Columba livia,2,"",false,false
"796ae6d4-ebb6-47d6-a96e-5c73c2545964",2023-08-12 02:32:03.294 +0100,-122.3367631,47.6272298,Glaucous-winged Gull,Larus glaucescens,1,"",true,true
"1acbef61-e730-4ace-bc20-ea6010d8cdce",2023-08-12 02:32:24.800 +0100,-122.336954,47.6273687,Canada Goose,Branta canadensis,10,"",false,false
"943e4126-b948-42e7-9fb2-f8a873cc1f8a",2023-08-12 02:37:01.758 +0100,-122.3379795,47.6267989,Mallard,Anas platyrhynchos,5,"",false,false
fe3ac339-47cd-443e-bfdc-433de647712f,2023-08-12 02:49:22.098 +0100,-122.3404465,47.6294032,American Crow,Corvus brachyrhynchos,1,"",true,true
"3ce06392-8abd-4866-bba8-adfc28fcb334",2023-08-12 03:00:17.466 +0100,-122.3405725,47.6308505,Barn Swallow,Hirundo rustica,2,"",false,false
"35adb4a1-f2d7-4cb9-841b-26cacd370d9a",2023-08-12 03:01:39.432 +0100,-122.3407152,47.6315497,Glaucous-winged Gull,Larus glaucescens,4,"",false,false
"40d7ef90-91bb-474e-9854-4c9028b04e55",2023-08-12 03:04:27.473 +0100,-122.3406352,47.6322533,Common Starling,Sturnus vulgaris,3,"",false,false
"913b3ecf-5555-4b34-bff3-c784f468f125",2023-08-12 03:07:12.168 +0100,-122.34109,47.6326537,Barn Swallow,Hirundo rustica,6,"",false,false
c663d054-b6b2-4c34-9d8b-d12e95fa71c0,2023-08-12 03:10:31.345 +0100,-122.3401818,47.6334358,American Crow,Corvus brachyrhynchos,2,"",false,false
"3e3a8358-dddb-4417-ad61-017aeca96328",2023-08-12 03:11:28.676 +0100,-122.3400564,47.6340721,Barn Swallow,Hirundo rustica,4,"",false,false
d76b29f1-2a3d-44b4-8257-ba862284abd7,2023-08-12 03:14:05.159 +0100,-122.3403325,47.6330009,House Sparrow,Passer domesticus,5,"",false,false
"103746f5-1a92-4982-85df-01c193b4d89e",2023-08-12 14:11:41.926 +0100,-122.29342890000002,47.65801820000001,American Goldfinch,Spinus tristis,1,,true,true
"512bc25b-9daa-468a-b622-a52be079bff0",2023-08-12 14:11:41.926 +0100,-122.2934289,47.6580182,Caspian Tern,Hydroprogne caspia,1,,true,true
"597a5a02-80b2-4fbb-8dde-74661b6bf914",2023-08-12 14:11:41.926 +0100,-122.2934289,47.6580182,Red-winged Blackbird,Agelaius phoeniceus,1,,true,true
"2f42f72a-e503-4d1f-9c83-b01d19b57064",2023-08-12 14:11:41.926 +0100,-122.2934289,47.6580182,Song Sparrow,Melospiza melodia,1,Juvenile towhee or sparrow of some kind?,false,true
cc363275-0736-4aa7-8017-7461701f15e7,2023-08-12 14:11:41.926 +0100,-122.2934289,47.6580182,American Crow,Corvus brachyrhynchos,6,"",false,false
b3d52ee7-2517-4aad-a1c5-64d5483aa8e0,2023-08-12 14:11:41.926 +0100,-122.29342890000002,47.65801820000001,Bald Eagle,Haliaeetus leucocephalus,1,,true,true
"72cc2f1f-e7df-4c07-b702-355c5a1a2f53",2023-08-12 14:42:53.980 +0100,-122.2944281,47.6549226,Bewick's Wren,Thryomanes bewickii,1,"",true,true
"2b3a7a1d-21d6-4210-b415-49d1f7eb4c75",2023-08-12 14:43:02.437 +0100,-122.2946049,47.6549218,Bewick's Wren,Thryomanes bewickii,1,"",false,false
"97fadbad-9d3b-41ca-a599-1aa6e480947c",2023-08-12 14:43:48.081 +0100,-122.2946041,47.6549185,Black-capped Chickadee,Poecile atricapillus,5,"",true,true
ad0db2bf-2f9f-46f8-83c3-8ba66dcbc858,2023-08-12 14:47:34.283 +0100,-122.2946712,47.6549412,House Finch,Haemorhous mexicanus,1,"",true,true
"08c050b2-9e64-408a-afbb-c6c89fc361d8",2023-08-12 15:01:42.884 +0100,-122.2948344,47.654441,Great Blue Heron,Ardea herodias,1,"",false,false
e0df908c-b814-4252-bf27-04ae1c412410,2023-08-12 15:35:07.828 +0100,-122.2948804,47.6539755,Cooper's Hawk,Accipiter cooperii,1,"",true,true
"4ff16305-0690-47b9-8736-af2da8d401fc",2023-08-12 15:42:23.642 +0100,-122.2947485,47.6540435,Purple Martin,Progne subis,10,"",true,true
"79a5cf57-9e55-4851-aa6d-628a8401bbf0",2023-08-12 15:58:37.941 +0100,-122.292944,47.6542398,Anna's Hummingbird,Calypte anna,2,"",false,true
"57c732c5-4658-4066-8759-5fb2d4fee59d",2023-08-12 16:13:39.923 +0100,-122.2946265,47.6553846,Mallard,Anas platyrhynchos,4,"",false,false
"13240669-4873-47db-9339-b99fa5ff58cd",2023-08-12 16:13:47.342 +0100,-122.2946524,47.6554263,Canada Goose,Branta canadensis,8,"",false,false
"50a3ef08-bae5-44db-84b0-845767400ed0",2023-08-12 16:13:58.424 +0100,-122.2946524,47.6554263,Glaucous-winged Gull,Larus glaucescens,3,"",false,false
f0e94614-f0c8-4374-92c9-2d6d44d8dcae,2023-08-12 16:21:41.659 +0100,-122.2967833,47.6558225,Downy Woodpecker,Dryobates pubescens,1,"",true,true
bb9e5024-b6ff-4b46-b459-d099adbf4a6b,2023-08-12 16:27:19.348 +0100,-122.2969313,47.6554839,Western Osprey,Pandion haliaetus,1,"",true,true
"59ed8f4c-c747-4e04-baf2-a165485fe5ba",2023-08-12 16:32:26.840 +0100,-122.2968834,47.6552633,Gadwall,Mareca strepera,3,"",false,false
"73cb3523-10f3-49b1-91d6-a7e8b517bd84",2023-08-12 16:35:23.137 +0100,-122.2967791,47.6557253,Wood Duck,Aix sponsa,8,"",true,true
"157d7eab-258a-4795-ad7e-27951196c170",2023-08-12 17:00:05.864 +0100,-122.2922956,47.6541711,Pied-billed Grebe,Podilymbus podiceps,2,"",true,true
"4c5d144a-921e-46c4-8ccd-f213dd769ac9",2023-08-12 17:07:26.378 +0100,-122.2905433,47.6547466,Wood Duck,Aix sponsa,2,"",false,false
"9cbca74d-30eb-4215-9cb7-22fa58de4109",2023-08-12 17:10:56.646 +0100,-122.2906571,47.655036,Canada Goose,Branta canadensis,2,"",false,false
"2980c344-bacb-45a4-b27b-b9d47de101ec",2023-08-12 17:24:01.185 +0100,-122.2993463,47.6552855,House Finch,Haemorhous mexicanus,1,"",false,false
e7f71033-2e17-40d4-92f3-32e77538abae,2023-08-12 18:16:14.687 +0100,-122.2969144,47.656599,Spotted Towhee,Pipilo maculatus,2,"",true,true
d65759da-b4b3-4644-821c-590fc3503a55,2023-08-12 21:20:00.098 +0100,-122.4175084,47.6614198,Anna's Hummingbird,Calypte anna,1,"",false,false
"6b25aa5a-daa5-465d-8f87-cc18042c7b4b",2023-08-12 21:36:37.246 +0100,-122.4210965,47.6631395,Cooper's Hawk,Accipiter cooperii,1,"",false,false
e05b922a-2b32-42a9-b2f6-7ce7b3b6e8f9,2023-08-12 21:45:20.508 +0100,-122.4214357,47.6656733,Violet-green Swallow,Tachycineta thalassina,1,Some kind of swallow? I believe rough winged is common here but I'm not entirely sure with the shonky exposure ,true,true
"1aa91d3d-3e50-4ab9-82bf-40c939e88ad8",2023-08-12 21:54:25.174 +0100,-122.4224304,47.6674965,Bewick's Wren,Thryomanes bewickii,1,"",false,false
"3bdbc007-e37a-470d-8213-ed08c19a1ab8",2023-08-12 22:11:45.620 +0100,-122.4279892,47.6639327,California Gull,Larus californicus,1,"",true,true
"472131cc-8abb-42c6-92dd-5465575c74ec",2023-08-12 22:11:49.958 +0100,-122.4279892,47.6639327,Glaucous-winged Gull,Larus glaucescens,1,"",false,false
"70243a87-d035-4ffd-bece-a0a44680fcc0",2023-08-12 22:14:45.096 +0100,-122.4288796,47.6633436,American Crow,Corvus brachyrhynchos,1,"",false,false
fd7c046c-4953-48c3-92ed-77db852eb5e6,2023-08-12 22:19:30.671 +0100,-122.4297895,47.6629178,Black-capped Chickadee,Poecile atricapillus,1,"",false,false
a1d88a03-83f8-473e-8ae0-7e2aaa557697,2023-08-12 22:21:54.180 +0100,-122.4313243,47.6628093,American Crow,Corvus brachyrhynchos,1,"",false,false
de1fea18-ee60-4d92-886c-439c6c28006c,2023-08-12 22:50:09.746 +0100,-122.4259823,47.6596806,Cooper's Hawk,Accipiter cooperii,1,"",false,false
"9aacadfb-9f35-41b2-8469-14f533057bcd",2023-08-12 23:02:08.768 +0100,-122.4252222,47.6583934,American Bushtit,Psaltriparus minimus,1,Bushtit?,true,true
"2d3a64f8-7fea-4592-b202-1427f2e967b5",2023-08-12 23:09:19.428 +0100,-122.4236472,47.6579342,Dark-eyed Junco,Junco hyemalis,2,"",false,true
b9c116d1-e5f8-4b43-871f-ddfd1c581525,2023-08-12 23:33:39.389 +0100,-122.4135759,47.6557853,American Crow,Corvus brachyrhynchos,3,"",false,false
